,Fallas
19393,8
19394,4
19395,4
19396,5
19397,2
19398,1
19399,6
19400,3
19401,9
19402,4
19403,5
19404,6
19405,0
19406,5
19407,6
19408,4
19409,1
19410,5
19411,6
19412,4
19413,3
19414,4
19415,4
19416,4
19417,4
19418,3
19419,7
19420,2
19421,2
19422,7
19423,0
19424,7
19425,2
19426,6
19427,2
19428,3
19429,3
19430,0
19431,8
19432,4
19433,7
19434,1
19435,7
19436,1
19437,5
19438,4
19439,6
19440,3
19441,3
19442,2
19443,4
19444,3
19445,8
19446,4
19447,5
19448,2
19449,1
19450,5
19451,3
19452,4
19453,6
19454,4
19455,3
19456,2
19457,5
19458,3
19459,2
19460,5
19461,1
19462,4
19463,4
19464,3
19465,5
19466,6
19467,2
19468,7
19469,5
19470,1
19471,4
19472,5
19473,5
19474,1
19475,4
19476,3
19477,7
19478,4
19479,5
19480,3
19481,6
19482,2
19483,4
19484,4
19485,5
19486,0
19487,2
19488,5
19489,4
19490,2
19491,5
19492,5
19493,1
19494,4
19495,9
19496,6
19497,5
19498,5
19499,5
19500,4
19501,0
19502,4
19503,3
19504,7
19505,7
19506,2
19507,5
19508,3
19509,5
19510,2
19511,6
19512,3
19513,3
19514,4
19515,5
19516,2
19517,4
19518,4
19519,2
19520,7
19521,7
19522,3
19523,3
19524,2
19525,6
19526,3
19527,2
19528,2
19529,8
19530,3
19531,5
19532,8
19533,4
19534,8
19535,6
19536,1
19537,2
19538,5
19539,7
19540,3
19541,5
19542,4
19543,3
19544,8
19545,3
19546,5
19547,6
19548,3
19549,1
19550,5
19551,2
19552,5
19553,3
19554,2
19555,2
19556,2
19557,3
19558,3
19559,3
19560,2
19561,6
19562,2
19563,4
19564,2
19565,9
19566,1
19567,7
19568,5
19569,5
19570,6
19571,5
19572,2
19573,2
19574,7
19575,2
19576,4
19577,5
19578,5
19579,5
19580,5
19581,6
19582,4
19583,5
19584,4
19585,5
19586,0
19587,8
19588,6
19589,3
19590,2
19591,2
19592,5
19593,4
19594,7
19595,8
19596,2
19597,1
19598,2
19599,9
19600,4
19601,5
19602,3
19603,1
19604,1
19605,5
19606,0
19607,8
19608,4
19609,4
19610,7
19611,3
19612,1
19613,3
19614,4
19615,6
19616,6
19617,4
19618,2
19619,7
19620,5
19621,2
19622,6
19623,3
19624,4
19625,5
19626,3
19627,6
19628,4
19629,5
19630,6
19631,3
19632,5
19633,3
19634,2
19635,2
19636,4
19637,3
19638,5
19639,3
19640,5
19641,8
19642,5
19643,1
19644,5
19645,1
19646,6
19647,4
19648,6
19649,3
19650,6
19651,2
19652,2
19653,3
19654,3
19655,5
19656,3
19657,3
19658,8
19659,2
19660,3
19661,5
19662,5
19663,8
19664,4
19665,3
19666,3
19667,4
19668,5
19669,4
19670,4
19671,5
19672,1
19673,3
19674,8
19675,3
19676,0
19677,1
19678,7
19679,3
19680,1
19681,4
19682,2
19683,5
19684,3
19685,3
19686,7
19687,3
19688,4
19689,3
19690,5
19691,7
19692,5
19693,3
19694,2
19695,4
19696,2
19697,3
19698,7
19699,5
19700,4
19701,6
19702,4
19703,8
19704,6
19705,2
19706,5
19707,7
19708,1
19709,4
19710,6
19711,2
19712,2
19713,2
19714,2
19715,2
19716,4
19717,10
19718,2
19719,3
19720,6
19721,7
19722,5
19723,3
19724,5
19725,6
19726,2
19727,4
19728,3
19729,1
19730,3
19731,2
19732,7
19733,2
19734,1
19735,5
19736,8
19737,7
19738,3
19739,0
19740,5
19741,5
19742,7
19743,6
19744,6
19745,5
19746,1
19747,5
19748,4
19749,5
19750,1
19751,7
19752,5
19753,0
19754,4
19755,4
19756,0
19757,6
19758,5
19759,3
19760,2
19761,2
19762,6
19763,4
19764,8
19765,5
19766,6
19767,4
19768,3
19769,6
19770,5
19771,7
19772,5
19773,4
19774,4
19775,6
19776,5
19777,7
19778,2
19779,3
19780,7
19781,5
19782,3
19783,6
19784,3
19785,2
19786,5
19787,5
19788,7
19789,3
19790,5
19791,6
19792,3
19793,3
19794,5
19795,4
19796,4
19797,2
19798,6
19799,7
19800,5
19801,3
19802,2
19803,1
19804,10
19805,3
19806,4
19807,5
19808,2
19809,2
19810,3
19811,6
19812,1
19813,5
19814,7
19815,5
19816,5
19817,2
19818,2
19819,2
19820,3
19821,3
19822,5
19823,2
19824,6
19825,5
19826,4
19827,4
19828,3
19829,6
19830,3
19831,9
19832,2
19833,0
19834,5
19835,0
19836,5
19837,4
19838,4
19839,4
19840,3
19841,4
19842,6
19843,4
19844,5
19845,4
19846,7
19847,4
19848,3
19849,4
19850,3
19851,7
19852,1
19853,0
19854,7
19855,10
19856,2
19857,5
19858,1
19859,4
19860,2
19861,1
19862,8
19863,5
19864,2
19865,3
19866,3
19867,5
19868,5
19869,7
19870,2
19871,7
19872,8
19873,2
19874,6
19875,2
19876,4
19877,5
19878,3
19879,3
19880,4
19881,4
19882,6
19883,3
19884,4
19885,3
19886,5
19887,3
19888,5
19889,2
19890,6
19891,1
19892,5
19893,3
19894,3
19895,1
19896,1
19897,2
19898,6
19899,4
19900,3
19901,4
19902,3
19903,4
19904,2
19905,4
19906,1
19907,4
19908,3
19909,2
19910,2
19911,2
19912,3
19913,5
19914,4
19915,2
19916,8
19917,1
19918,2
19919,1
19920,4
19921,4
19922,5
19923,8
19924,2
19925,4
19926,3
19927,2
19928,5
19929,7
19930,5
19931,2
19932,2
19933,6
19934,2
19935,5
19936,4
19937,3
19938,9
19939,4
19940,3
19941,5
19942,4
19943,4
19944,3
19945,5
19946,5
19947,3
19948,7
19949,6
19950,3
19951,6
19952,2
19953,7
19954,5
19955,2
19956,3
19957,4
19958,7
19959,5
19960,8
19961,3
19962,2
19963,2
19964,5
19965,3
19966,2
19967,2
19968,4
19969,1
19970,5
19971,6
19972,4
19973,5
19974,2
19975,4
19976,4
19977,5
19978,2
19979,3
19980,6
19981,2
19982,4
19983,6
19984,3
19985,6
19986,4
19987,1
19988,2
19989,3
19990,6
19991,5
19992,4
19993,3
19994,2
19995,1
19996,4
19997,5
19998,0
19999,3
20000,3
20001,6
20002,2
20003,5
20004,4
20005,5
20006,2
20007,2
20008,6
20009,4
20010,3
20011,6
20012,2
20013,4
20014,5
20015,2
20016,8
20017,2
20018,1
20019,7
20020,1
20021,3
20022,3
20023,3
20024,4
20025,4
20026,4
20027,3
20028,2
20029,3
20030,5
20031,5
20032,5
20033,2
20034,3
20035,1
20036,3
20037,3
20038,3
20039,7
20040,3
20041,4
20042,3
20043,5
20044,3
20045,3
20046,6
20047,3
20048,4
20049,2
20050,3
20051,5
20052,4
20053,4
20054,6
20055,7
20056,4
20057,2
20058,3
20059,4
20060,4
20061,2
20062,3
20063,2
20064,7
20065,2
20066,2
20067,3
20068,6
20069,4
20070,5
20071,8
20072,3
20073,5
20074,4
20075,7
20076,6
20077,3
20078,5
20079,5
20080,5
20081,9
20082,1
20083,3
20084,5
20085,0
20086,5
20087,5
20088,2
20089,6
20090,2
20091,4
20092,3
20093,4
20094,4
20095,1
20096,6
20097,4
20098,1
20099,1
20100,4
20101,5
20102,5
20103,6
20104,2
20105,6
20106,0
20107,6
20108,6
20109,2
20110,2
20111,3
20112,1
20113,3
20114,8
20115,6
20116,3
20117,1
20118,2
20119,6
20120,5
20121,6
20122,1
20123,3
20124,6
20125,2
20126,3
20127,4
20128,4
20129,3
20130,3
20131,4
20132,5
20133,3
20134,2
20135,4
20136,5
20137,3
20138,3
20139,3
20140,2
20141,2
20142,3
20143,2
20144,6
20145,0
20146,8
20147,2
20148,3
20149,3
20150,5
20151,7
20152,4
20153,4
20154,2
20155,1
20156,3
20157,4
20158,7
20159,4
20160,2
20161,2
20162,2
20163,6
20164,1
20165,4
20166,4
20167,5
20168,4
20169,0
20170,3
20171,6
20172,3
20173,7
20174,2
20175,3
20176,8
20177,8
20178,6
20179,9
20180,4
20181,6
20182,3
20183,5
20184,4
20185,3
20186,4
20187,6
20188,6
20189,2
20190,8
20191,3
20192,5
20193,3
20194,6
20195,9
20196,5
20197,4
20198,2
20199,4
20200,6
20201,3
20202,3
20203,3
20204,6
20205,3
20206,0
20207,1
20208,3
20209,2
20210,5
20211,5
20212,4
20213,1
20214,5
20215,5
20216,1
20217,7
20218,4
20219,5
20220,5
20221,6
20222,2
20223,5
20224,4
20225,5
20226,1
20227,2
20228,1
20229,5
20230,2
20231,5
20232,4
20233,2
20234,2
20235,3
20236,10
20237,4
20238,5
20239,6
20240,1
20241,3
20242,5
20243,1
20244,2
20245,5
20246,5
20247,4
20248,6
20249,2
20250,2
20251,2
20252,9
20253,4
20254,5
20255,5
20256,1
20257,8
20258,4
20259,2
20260,4
20261,0
20262,2
20263,6
20264,7
20265,2
20266,6
20267,3
20268,7
20269,6
20270,5
20271,3
20272,2
20273,3
20274,5
20275,3
20276,5
20277,2
20278,8
20279,5
20280,4
20281,2
20282,4
20283,7
20284,4
20285,8
20286,4
20287,9
20288,5
20289,2
20290,3
20291,1
20292,6
20293,5
20294,6
20295,3
20296,3
20297,4
20298,4
20299,1
20300,3
20301,4
20302,2
20303,4
20304,6
20305,7
20306,4
20307,3
20308,4
20309,5
20310,6
20311,0
20312,5
20313,1
20314,3
20315,6
20316,4
20317,6
20318,4
20319,7
20320,2
20321,4
20322,4
20323,2
20324,6
20325,7
20326,6
20327,7
20328,8
20329,1
20330,5
20331,4
20332,5
20333,4
20334,5
20335,2
20336,2
20337,0
20338,4
20339,2
20340,3
20341,9
20342,2
20343,5
20344,8
20345,5
20346,2
20347,1
20348,6
20349,5
20350,2
20351,6
20352,2
20353,6
20354,5
20355,2
20356,5
20357,2
20358,10
20359,5
20360,5
20361,2
20362,2
20363,9
20364,2
20365,3
20366,1
20367,4
20368,4
20369,3
20370,4
20371,4
20372,1
20373,3
20374,4
20375,3
20376,5
20377,4
20378,6
20379,2
20380,6
20381,2
20382,6
20383,5
20384,5
20385,1
20386,1
20387,3
20388,3
20389,3
20390,2
20391,8
20392,4
20393,6
20394,4
20395,5
20396,5
20397,3
20398,4
20399,3
20400,3
20401,3
20402,4
20403,3
20404,4
20405,4
20406,1
20407,2
20408,4
20409,3
20410,2
20411,4
20412,3
20413,1
20414,3
20415,6
20416,2
20417,4
20418,7
20419,4
20420,5
20421,6
20422,6
20423,3
20424,1
20425,5
20426,4
20427,3
20428,2
20429,10
20430,3
20431,7
20432,3
20433,6
20434,7
20435,2
20436,3
20437,5
20438,4
20439,6
20440,3
20441,3
20442,4
20443,3
20444,2
20445,2
20446,4
20447,4
20448,5
20449,4
20450,4
20451,5
20452,4
20453,3
20454,6
20455,6
20456,3
20457,3
20458,0
20459,2
20460,6
20461,7
20462,3
20463,3
20464,1
20465,5
20466,5
20467,2
20468,2
20469,5
20470,4
20471,9
20472,3
20473,4
20474,5
20475,5
20476,7
20477,3
20478,1
20479,4
20480,4
20481,2
20482,4
20483,5
20484,3
20485,3
20486,8
20487,3
20488,1
20489,7
20490,8
20491,2
20492,3
20493,2
20494,4
20495,8
20496,3
20497,4
20498,3
20499,3
20500,4
20501,2
20502,4
20503,3
20504,6
20505,5
20506,3
20507,2
20508,3
20509,3
20510,1
20511,1
20512,2
20513,6
20514,4
20515,2
20516,2
20517,4
20518,1
20519,3
20520,4
20521,2
20522,3
20523,3
20524,6
20525,3
20526,5
20527,2
20528,4
20529,6
20530,2
20531,6
20532,4
20533,6
20534,3
20535,8
20536,3
20537,3
20538,4
20539,4
20540,2
20541,2
20542,2
20543,3
20544,3
20545,4
20546,1
20547,1
20548,4
20549,4
20550,0
20551,8
20552,3
20553,5
20554,5
20555,3
20556,6
20557,1
20558,5
20559,6
20560,3
20561,4
20562,4
20563,3
20564,9
20565,3
20566,4
20567,5
20568,7
20569,2
20570,7
20571,2
20572,2
20573,4
20574,4
20575,2
20576,6
20577,4
20578,4
20579,4
20580,2
20581,3
20582,4
20583,6
20584,0
20585,2
20586,5
20587,3
20588,3
20589,4
20590,3
20591,3
20592,2
20593,6
20594,11
20595,5
20596,2
20597,5
20598,5
20599,0
20600,4
20601,4
20602,3
20603,3
20604,4
20605,2
20606,2
20607,3
20608,1
20609,4
20610,10
20611,2
20612,3
20613,4
20614,1
20615,7
20616,5
20617,3
20618,6
20619,8
20620,4
20621,3
20622,3
20623,3
20624,3
20625,4
20626,7
20627,4
20628,3
20629,5
20630,2
20631,5
20632,3
20633,2
20634,3
20635,4
20636,1
20637,1
20638,1
20639,1
20640,3
20641,11
20642,4
20643,3
20644,2
20645,6
20646,4
20647,4
20648,2
20649,4
20650,4
20651,6
20652,8
20653,2
20654,1
20655,3
20656,4
20657,3
20658,7
20659,3
20660,4
20661,2
20662,2
20663,1
20664,4
20665,5
20666,4
20667,2
20668,3
20669,3
20670,3
20671,2
20672,2
20673,2
20674,3
20675,4
20676,1
20677,4
20678,6
20679,5
20680,4
20681,2
20682,0
20683,2
20684,4
20685,4
20686,3
20687,7
20688,5
20689,5
20690,3
20691,5
20692,5
20693,3
20694,2
20695,2
20696,2
20697,6
20698,5
20699,7
20700,4
20701,3
20702,4
20703,5
20704,7
20705,3
20706,4
20707,5
20708,4
20709,3
20710,5
20711,6
20712,4
20713,5
20714,1
20715,7
20716,5
20717,7
20718,4
20719,1
20720,9
20721,3
20722,3
20723,1
20724,3
20725,2
20726,6
20727,4
20728,8
20729,2
20730,5
20731,6
20732,4
20733,2
20734,5
20735,2
20736,2
20737,6
20738,3
20739,1
20740,5
20741,7
20742,6
20743,0
20744,2
20745,4
20746,4
20747,5
20748,6
20749,3
20750,3
20751,4
20752,5
20753,6
20754,2
20755,1
20756,2
20757,3
20758,0
20759,1
20760,6
20761,3
20762,6
20763,7
20764,6
20765,8
20766,3
20767,3
20768,9
20769,1
20770,5
20771,7
20772,3
20773,3
20774,3
20775,1
20776,4
20777,6
20778,7
20779,3
20780,4
20781,3
20782,4
20783,3
20784,0
20785,2
20786,5
20787,1
20788,3
20789,6
20790,1
20791,4
20792,5
20793,5
20794,2
20795,2
20796,8
20797,4
20798,3
20799,7
20800,4
20801,2
20802,4
20803,2
20804,4
20805,2
20806,1
20807,1
20808,6
20809,5
20810,9
20811,3
20812,7
20813,4
20814,7
20815,3
20816,4
20817,4
20818,7
20819,3
20820,5
20821,2
20822,4
20823,4
20824,3
20825,6
20826,5
20827,4
20828,6
20829,4
20830,5
20831,5
20832,2
20833,0
20834,5
20835,2
20836,5
20837,3
20838,9
20839,5
20840,3
20841,5
20842,4
20843,2
20844,4
20845,2
20846,2
20847,5
20848,2
20849,4
20850,2
20851,1
20852,4
20853,6
20854,1
20855,2
20856,5
20857,1
20858,1
20859,6
20860,2
20861,6
20862,4
20863,3
20864,6
20865,3
20866,4
20867,4
20868,3
20869,1
20870,6
20871,3
20872,4
20873,2
20874,1
20875,2
20876,3
20877,7
20878,10
20879,6
20880,4
20881,5
20882,3
20883,4
20884,0
20885,7
20886,2
20887,6
20888,5
20889,3
20890,2
20891,4
20892,0
20893,5
20894,1
20895,4
20896,5
20897,1
20898,6
20899,2
20900,3
20901,2
20902,5
20903,6
20904,3
20905,4
20906,5
20907,1
20908,5
20909,5
20910,4
20911,3
20912,2
20913,4
20914,2
20915,7
20916,4
20917,1
20918,3
20919,0
20920,5
20921,4
20922,3
20923,6
20924,2
20925,4
20926,2
20927,5
20928,7
20929,6
20930,3
20931,6
20932,2
20933,1
20934,3
20935,4
20936,8
20937,5
20938,4
20939,4
20940,5
20941,5
20942,3
20943,3
20944,2
20945,5
20946,2
20947,6
20948,3
20949,4
20950,1
20951,0
20952,4
20953,4
20954,4
20955,1
20956,5
20957,6
20958,2
20959,7
20960,2
20961,3
20962,3
20963,3
20964,7
20965,5
20966,4
20967,5
20968,6
20969,3
20970,3
20971,5
20972,3
20973,6
20974,4
20975,5
20976,5
20977,2
20978,4
20979,1
20980,5
20981,5
20982,1
20983,2
20984,3
20985,4
20986,2
20987,4
20988,9
20989,3
20990,4
20991,5
20992,2
20993,9
20994,6
20995,5
20996,5
20997,3
20998,4
20999,5
21000,3
21001,3
21002,3
21003,4
21004,3
21005,4
21006,3
21007,6
21008,2
21009,11
21010,6
21011,6
21012,8
21013,3
21014,5
21015,5
21016,3
21017,5
21018,3
21019,5
21020,5
21021,3
21022,7
21023,6
21024,5
21025,12
21026,2
21027,5
21028,5
21029,1
21030,4
21031,5
21032,6
21033,0
21034,6
21035,9
21036,3
21037,5
21038,4
21039,2
21040,4
21041,6
21042,6
21043,4
21044,1
21045,8
21046,3
21047,5
21048,4
21049,4
21050,5
21051,3
21052,5
21053,3
21054,4
21055,6
21056,4
21057,3
21058,7
21059,3
21060,3
21061,2
21062,6
21063,5
21064,6
21065,2
21066,3
21067,1
21068,7
21069,3
21070,7
21071,3
21072,7
21073,4
21074,0
21075,4
21076,3
21077,3
21078,3
21079,7
21080,5
21081,2
21082,3
21083,4
21084,4
21085,3
21086,2
21087,1
21088,3
21089,4
21090,0
21091,2
21092,3
21093,9
21094,5
21095,4
21096,2
21097,4
21098,2
21099,3
21100,8
21101,2
21102,2
21103,2
21104,2
21105,1
21106,3
21107,4
21108,1
21109,3
21110,4
21111,4
21112,0
21113,3
21114,5
21115,3
21116,2
21117,7
21118,8
21119,7
21120,3
21121,5
21122,5
21123,2
21124,4
21125,1
21126,3
21127,3
21128,2
21129,7
21130,5
21131,5
21132,6
21133,2
21134,4
21135,4
21136,3
21137,2
21138,3
21139,1
21140,5
21141,1
21142,3
21143,3
21144,2
21145,3
21146,10
21147,6
21148,3
21149,3
21150,3
21151,6
21152,1
21153,5
21154,3
21155,6
21156,3
21157,3
21158,4
21159,3
21160,7
21161,4
21162,1
21163,7
21164,4
21165,6
21166,6
21167,2
21168,4
21169,2
21170,9
21171,7
21172,3
21173,5
21174,4
21175,3
21176,3
21177,2
21178,3
21179,3
21180,4
21181,4
21182,3
21183,7
21184,4
21185,5
21186,5
21187,3
21188,10
21189,6
21190,5
21191,3
21192,5
21193,5
21194,6
21195,6
21196,5
21197,3
21198,7
21199,5
21200,6
21201,1
21202,5
21203,8
21204,4
21205,6
21206,3
21207,3
21208,5
21209,4
21210,6
21211,1
21212,4
21213,4
21214,2
21215,5
21216,3
21217,2
21218,3
21219,3
21220,2
21221,1
21222,2
21223,4
21224,3
21225,7
21226,5
21227,5
21228,7
21229,4
21230,3
21231,4
21232,5
21233,4
21234,2
21235,2
21236,2
21237,2
21238,1
21239,5
21240,3
21241,5
21242,4
21243,6
21244,2
21245,2
21246,8
21247,2
21248,6
21249,7
21250,3
21251,7
21252,5
21253,4
21254,3
21255,3
21256,3
21257,3
21258,5
21259,2
21260,3
21261,7
21262,3
21263,5
21264,5
21265,2
21266,5
21267,4
21268,5
21269,5
21270,7
21271,1
21272,1
21273,4
21274,8
21275,8
21276,3
21277,1
21278,5
21279,2
21280,1
21281,6
21282,3
21283,8
21284,4
21285,5
21286,2
21287,3
21288,2
21289,7
21290,3
21291,6
21292,4
21293,8
21294,1
21295,4
21296,5
21297,2
21298,3
21299,3
21300,4
21301,3
21302,5
21303,5
21304,8
21305,3
21306,5
21307,4
21308,6
21309,5
21310,2
21311,2
21312,4
21313,2
21314,7
21315,2
21316,2
21317,5
21318,5
21319,6
21320,4
21321,3
21322,8
21323,5
21324,8
21325,3
21326,2
21327,2
21328,5
21329,7
21330,4
21331,4
21332,5
21333,2
21334,7
21335,1
21336,3
21337,3
21338,6
21339,0
21340,7
21341,4
21342,4
21343,4
21344,3
21345,4
21346,8
21347,5
21348,3
21349,4
21350,2
21351,4
21352,3
21353,5
21354,5
21355,3
21356,5
21357,5
21358,3
21359,3
21360,6
21361,3
21362,5
21363,3
21364,1
21365,5
21366,5
21367,3
21368,0
21369,8
21370,7
21371,2
21372,2
21373,6
21374,8
21375,2
21376,2
21377,2
21378,4
21379,8
21380,6
21381,6
21382,0
21383,3
21384,6
21385,6
21386,5
21387,5
21388,4
21389,3
21390,3
21391,5
21392,4
21393,5
21394,1
21395,4
21396,3
21397,4
21398,2
21399,2
21400,1
21401,3
21402,2
21403,5
21404,3
21405,3
21406,1
21407,4
21408,3
21409,5
21410,4
21411,5
21412,7
21413,4
21414,4
21415,7
21416,4
21417,4
21418,1
21419,4
21420,7
21421,3
21422,7
21423,3
21424,6
21425,3
21426,5
21427,3
21428,7
21429,2
21430,6
21431,5
21432,5
21433,2
21434,6
21435,1
21436,1
21437,5
21438,4
21439,3
21440,5
21441,3
21442,4
21443,1
21444,4
21445,2
21446,2
21447,3
21448,7
21449,2
21450,4
21451,2
21452,5
21453,1
21454,3
21455,2
21456,2
21457,3
21458,1
21459,2
21460,4
21461,5
21462,5
21463,5
21464,3
21465,2
21466,6
21467,5
21468,4
21469,4
21470,6
21471,7
21472,5
21473,2
21474,5
21475,6
21476,1
21477,5
21478,4
21479,3
21480,6
21481,6
21482,2
21483,1
21484,3
21485,1
21486,4
21487,8
21488,4
21489,6
21490,2
21491,3
21492,4
21493,6
21494,1
21495,4
21496,5
21497,4
21498,2
21499,5
21500,2
21501,3
21502,3
21503,1
21504,5
21505,5
21506,1
21507,1
21508,2
21509,4
21510,2
21511,5
21512,4
21513,5
21514,6
21515,3
21516,3
21517,2
21518,12
21519,3
21520,2
21521,5
21522,4
21523,3
21524,5
21525,1
21526,4
21527,4
21528,4
21529,3
21530,3
21531,3
21532,4
21533,6
21534,4
21535,3
21536,2
21537,4
21538,5
21539,3
21540,4
21541,4
21542,6
21543,0
21544,5
21545,2
21546,1
21547,5
21548,4
21549,4
21550,3
21551,5
21552,3
21553,4
21554,4
21555,7
21556,4
21557,6
21558,2
21559,3
21560,5
21561,4
21562,4
21563,4
21564,5
21565,5
21566,4
21567,4
21568,2
21569,2
21570,6
21571,6
21572,2
21573,3
21574,3
21575,4
21576,3
21577,1
21578,5
21579,3
21580,1
21581,4
21582,1
21583,3
21584,8
21585,4
21586,4
21587,3
21588,4
21589,7
21590,3
21591,3
21592,6
21593,3
21594,8
21595,4
21596,2
21597,4
21598,3
21599,3
21600,2
21601,4
21602,2
21603,5
21604,5
21605,7
21606,6
21607,3
21608,7
21609,4
21610,4
21611,3
21612,3
21613,4
21614,3
21615,4
21616,6
21617,3
21618,2
21619,4
21620,5
21621,2
21622,5
21623,3
21624,2
21625,3
21626,4
21627,5
21628,8
21629,4
21630,6
21631,10
21632,3
21633,5
21634,5
21635,4
21636,4
21637,6
21638,4
21639,3
21640,6
21641,3
21642,4
21643,3
21644,3
21645,9
21646,4
21647,6
21648,4
21649,4
21650,1
21651,4
21652,4
21653,4
21654,2
21655,3
21656,6
21657,3
21658,7
21659,7
21660,4
21661,2
21662,6
21663,3
21664,9
21665,5
21666,2
21667,2
21668,2
21669,5
21670,7
21671,2
21672,4
21673,5
21674,2
21675,7
21676,3
21677,3
21678,3
21679,8
21680,3
21681,10
21682,4
21683,5
21684,3
21685,4
21686,2
21687,3
21688,2
21689,6
21690,2
21691,5
21692,5
21693,4
21694,9
21695,2
21696,3
21697,5
21698,1
21699,5
21700,1
21701,3
21702,5
21703,4
21704,2
21705,4
21706,2
21707,5
21708,2
21709,5
21710,4
21711,3
21712,5
21713,6
21714,4
21715,6
21716,11
21717,2
21718,6
21719,5
21720,6
21721,3
21722,3
21723,2
21724,7
21725,3
21726,3
21727,6
21728,6
21729,6
21730,0
21731,1
21732,3
21733,12
21734,4
21735,6
21736,3
21737,6
21738,2
21739,3
21740,2
21741,2
21742,2
21743,0
21744,4
21745,4
21746,6
21747,2
21748,2
21749,6
21750,2
21751,4
21752,4
21753,8
21754,3
21755,7
21756,4
21757,5
21758,2
21759,5
21760,2
21761,2
21762,5
21763,4
21764,4
21765,4
21766,6
21767,5
21768,5
21769,4
21770,3
21771,4
21772,4
21773,4
21774,5
21775,3
21776,1
21777,5
21778,2
21779,7
21780,1
21781,5
21782,4
21783,3
21784,2
21785,6
21786,3
21787,6
21788,5
21789,3
21790,5
21791,2
21792,4
21793,3
21794,4
21795,2
21796,2
21797,5
21798,5
21799,4
21800,5
21801,5
21802,1
21803,1
21804,1
21805,4
21806,3
21807,2
21808,3
21809,6
21810,4
21811,5
21812,5
21813,8
21814,4
21815,3
21816,3
21817,5
21818,3
21819,3
21820,7
21821,4
21822,6
21823,4
21824,2
21825,2
21826,6
21827,3
21828,5
21829,2
21830,2
21831,5
21832,6
21833,4
21834,7
21835,2
21836,5
21837,4
21838,5
21839,4
21840,4
21841,6
21842,4
21843,2
21844,3
21845,4
21846,7
21847,4
21848,6
21849,2
21850,6
21851,6
21852,6
21853,2
21854,2
21855,4
21856,4
21857,4
21858,3
21859,4
21860,2
21861,4
21862,3
21863,6
21864,3
21865,3
21866,5
21867,4
21868,4
21869,2
21870,7
21871,8
21872,5
21873,4
21874,3
21875,3
21876,3
21877,2
21878,4
21879,5
21880,5
21881,5
21882,4
21883,9
21884,3
21885,3
21886,2
21887,5
21888,2
21889,4
21890,6
21891,4
21892,2
21893,3
21894,3
21895,2
21896,4
21897,5
21898,5
21899,6
21900,6
21901,4
21902,2
21903,3
21904,5
21905,4
21906,5
21907,4
21908,4
21909,2
21910,7
21911,2
21912,2
21913,2
21914,6
21915,4
21916,4
21917,4
21918,5
21919,4
21920,4
21921,4
21922,4
21923,6
21924,3
21925,7
21926,6
21927,4
21928,5
21929,2
21930,5
21931,6
21932,2
21933,5
21934,3
21935,1
21936,6
21937,5
21938,2
21939,2
21940,4
21941,2
21942,5
21943,2
21944,8
21945,4
21946,5
21947,4
21948,1
21949,2
21950,3
21951,6
21952,4
21953,1
21954,2
21955,6
21956,4
21957,2
21958,2
21959,6
21960,3
21961,4
21962,4
21963,2
21964,6
21965,3
21966,3
21967,3
21968,3
21969,8
21970,7
21971,1
21972,5
21973,5
21974,3
21975,6
21976,4
21977,4
21978,5
21979,2
21980,7
21981,5
21982,7
21983,3
21984,6
21985,2
21986,5
21987,5
21988,3
21989,5
21990,3
21991,4
21992,4
21993,3
21994,3
21995,8
21996,3
21997,2
21998,10
21999,6
22000,2
22001,5
22002,1
22003,8
22004,3
22005,5
22006,4
22007,3
22008,3
22009,6
22010,1
22011,3
22012,4
22013,1
22014,5
22015,3
22016,3
22017,3
22018,8
22019,4
22020,6
22021,4
22022,4
22023,3
22024,1
22025,4
22026,7
22027,2
22028,2
22029,7
22030,4
22031,2
22032,6
22033,1
22034,0
22035,3
22036,3
22037,4
22038,0
22039,6
22040,3
22041,7
22042,5
22043,5
22044,5
22045,4
22046,6
22047,1
22048,3
22049,3
22050,7
22051,2
22052,6
22053,2
22054,4
22055,3
22056,5
22057,2
22058,5
22059,3
22060,3
22061,3
22062,2
22063,4
22064,2
22065,4
22066,6
22067,2
22068,6
22069,4
22070,7
22071,6
22072,6
22073,5
22074,3
22075,3
22076,5
22077,5
22078,4
22079,3
22080,6
22081,6
22082,5
22083,4
22084,3
22085,2
22086,5
22087,5
22088,6
22089,5
22090,4
22091,6
22092,6
22093,5
22094,9
22095,4
22096,4
22097,2
22098,2
22099,2
22100,3
22101,3
22102,7
22103,2
22104,4
22105,1
22106,7
22107,1
22108,6
22109,3
22110,4
22111,0
22112,4
22113,3
22114,2
22115,6
22116,4
22117,3
22118,6
22119,5
22120,4
22121,9
22122,6
22123,4
22124,2
22125,6
22126,5
22127,1
22128,5
22129,9
22130,4
22131,3
22132,3
22133,3
22134,4
22135,1
22136,3
22137,4
22138,5
22139,3
22140,9
22141,5
22142,4
22143,5
22144,6
22145,4
22146,2
22147,7
22148,1
22149,0
22150,8
22151,8
22152,2
22153,3
22154,4
22155,2
22156,7
22157,1
22158,4
22159,3
22160,8
22161,8
22162,4
22163,8
22164,2
22165,5
22166,3
22167,5
22168,2
22169,2
22170,2
22171,3
22172,2
22173,3
22174,6
22175,5
22176,5
22177,4
22178,3
22179,9
22180,3
22181,3
22182,0
22183,5
22184,7
22185,2
22186,6
22187,3
22188,5
22189,4
22190,4
