ID,Estado cerrado,Duración,Id de estación de inicio,Fecha de inicio,Nombre de estación de inicio,Fecha de fin,Id de estación de fin de viaje,Nombre de estación de fin de viaje,ID de ciclista,Tipo de ciclista,Modelo de bicicleta,Origen de viaje
11198127,NORMAL,303,202,2021-06-01 17:07:29,001 - FACULTAD DE DERECHO,2021-06-01 17:12:32,202.0,001 - FACULTAD DE DERECHO,764616,MEMBER,ICONIC,CODE
11198126,NORMAL,821,121,2021-06-01 16:36:00,121 - YATAY,2021-06-01 16:49:41,215.0,113 - Guatemala,724401,MEMBER,ICONIC,CODE
11198125,NORMAL,518,83,2021-06-01 16:51:34,083 - Paraná,2021-06-01 17:00:12,33.0,033 - Facultad de Medicina,113116,MEMBER,ICONIC,CODE
11198124,NORMAL,1996,400,2021-06-01 16:34:13,313 - De Los Incas,2021-06-01 17:07:29,258.0,336 - La Pampa,754434,MEMBER,ICONIC,CODE
11198123,NORMAL,724,17,2021-06-01 16:50:43,017 - Plaza Almagro,2021-06-01 17:02:47,66.0,066 - Billinghurst,725875,MEMBER,ICONIC,CODE
11198122,NORMAL,1139,222,2021-06-01 17:07:09,160 - Godoy Cruz y Libertador,2021-06-01 17:26:08,216.0,059 - Coronel Diaz,756267,MEMBER,ICONIC,CODE
11198121,NORMAL,416,65,2021-06-01 16:43:01,065 - Julián Álvarez,2021-06-01 16:49:57,50.0,050 - Hospital Rivadavia,135084,MEMBER,ICONIC,CODE
11198120,NORMAL,667,33,2021-06-01 16:42:45,033 - Facultad de Medicina,2021-06-01 16:53:52,38.0,038 - Plaza Libertad,212291,MEMBER,ICONIC,CODE
11198119,NORMAL,366,216,2021-06-01 17:00:20,059 - Coronel Diaz,2021-06-01 17:06:26,65.0,065 - Julián Álvarez,288613,MEMBER,ICONIC,CODE
11198118,NORMAL,1122,227,2021-06-01 17:07:08,188 - Aranguren,2021-06-01 17:25:50,254.0,276 - PRIMERA JUNTA,769822,MEMBER,ICONIC,CODE
11198117,NORMAL,1917,229,2021-06-01 16:58:23,243 - PLAZOLETA CELEDONIO FLORES,2021-06-01 17:30:20,71.0,071 - CERRITO,63866,MEMBER,ICONIC,CODE
11198116,NORMAL,1259,12,2021-06-01 17:07:01,012 - Plaza Vicente Lopez,2021-06-01 17:28:00,12.0,012 - Plaza Vicente Lopez,681090,MEMBER,ICONIC,CODE
11198115,NORMAL,834,4,2021-06-01 16:50:40,004 - Plaza Roma,2021-06-01 17:04:34,131.0,131- HOSPITAL DE CLÍNICAS,180758,MEMBER,ICONIC,CODE
11198114,NORMAL,487,153,2021-06-01 17:06:53,153 - JUAN MANUEL DE BLANES,2021-06-01 17:15:00,433.0,273 - Plazoleta Colombia,690221,MEMBER,ICONIC,CODE
11198113,NORMAL,683,372,2021-06-01 16:42:32,322 - MARTÍ Y DIRECTORIO,2021-06-01 16:53:55,449.0,352 - San Jose de Flores,277968,MEMBER,ICONIC,CODE
11198112,NORMAL,1306,8,2021-06-01 16:47:44,008 - Congreso,2021-06-01 17:09:30,161.0,161 - Humahuaca,78657,MEMBER,ICONIC,CODE
11198111,NORMAL,2989,14,2021-06-01 17:06:05,014 - Pacifico,2021-06-01 17:55:54,14.0,014 - Pacifico,116290,MEMBER,ICONIC,CODE
11198110,NORMAL,616,25,2021-06-01 16:55:57,025 - Plaza Guemes,2021-06-01 17:06:13,33.0,033 - Facultad de Medicina,9137,MEMBER,ICONIC,CODE
11198109,NORMAL,392,151,2021-06-01 17:09:07,151 - AIME PAINÉ,2021-06-01 17:15:39,444.0,061-Ministerio de Economia,663333,MEMBER,ICONIC,CODE
11198108,NORMAL,884,169,2021-06-01 16:41:09,169 - FACULTAD DE PSICOLOGIA,2021-06-01 16:55:53,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,601214,MEMBER,ICONIC,CODE
11198107,NORMAL,402,271,2021-06-01 16:56:07,365 - Venancio Flores,2021-06-01 17:02:49,449.0,352 - San Jose de Flores,413687,MEMBER,ICONIC,CODE
11198106,NORMAL,1080,215,2021-06-01 16:41:05,113 - Guatemala,2021-06-01 16:59:05,96.0,096 - Carlos Gardel,707671,MEMBER,ICONIC,CODE
11198105,NORMAL,1314,86,2021-06-01 17:08:02,086 - SAAVEDRA,2021-06-01 17:29:56,263.0,270 - PLAZA DEL ANGEL GRIS,769232,MEMBER,ICONIC,CODE
11198104,NORMAL,737,116,2021-06-01 16:32:29,116 - HOSPITAL ALEMÁN,2021-06-01 16:44:46,163.0,163 - ONCE II,501773,MEMBER,ICONIC,CODE
11198103,NORMAL,791,29,2021-06-01 16:45:46,029 - Parque Centenario,2021-06-01 16:58:57,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,21618,MEMBER,ICONIC,CODE
11198102,NORMAL,1392,38,2021-06-01 16:32:46,038 - Plaza Libertad,2021-06-01 16:55:58,89.0,089 - Cabello,767955,MEMBER,ICONIC,CODE
11198101,NORMAL,1319,372,2021-06-01 17:07:22,322 - MARTÍ Y DIRECTORIO,2021-06-01 17:29:21,302.0,340 - PLAZA NUEVA POMPEYA,175538,MEMBER,ICONIC,CODE
11198100,NORMAL,1559,212,2021-06-01 16:55:38,129 - Velasco,2021-06-01 17:21:37,277.0,292 - PLAZA BOLIVIA,133983,MEMBER,ICONIC,CODE
11198098,NORMAL,1375,79,2021-06-01 16:39:48,079 - AZUCENA VILLAFLOR,2021-06-01 17:02:43,152.0,152 - JULIETA LANTERI,725539,MEMBER,ICONIC,CODE
11198097,NORMAL,3786,271,2021-06-01 17:04:42,365 - Venancio Flores,2021-06-01 18:07:48,291.0,244 - UADE,714668,MEMBER,ICONIC,CODE
11198096,NORMAL,918,230,2021-06-01 16:31:31,259 - PLAZA CASTELLI,2021-06-01 16:46:49,416.0,257 - Plaza Francisco Ramirez,763693,MEMBER,ICONIC,CODE
11198095,NORMAL,445,126,2021-06-01 16:39:46,126 - Ministerio de Justicia y Seguridad,2021-06-01 16:47:11,252.0,331 - CALIFORNIA,585564,MEMBER,ICONIC,CODE
11198094,NORMAL,1115,156,2021-06-01 17:06:10,156 - Plaza Alemania,2021-06-01 17:24:45,277.0,292 - PLAZA BOLIVIA,707112,MEMBER,ICONIC,CODE
11198093,NORMAL,587,342,2021-06-01 17:06:09,218 - Campana,2021-06-01 17:15:56,378.0,215 - HOSPITAL ALVAREZ,332181,MEMBER,ICONIC,CODE
11198092,NORMAL,555,7,2021-06-01 16:31:17,007 - OBELISCO,2021-06-01 16:40:32,130.0,130 - RETIRO II,761758,MEMBER,ICONIC,CODE
11198091,NORMAL,358,48,2021-06-01 17:06:19,034 - Colonia Express,2021-06-01 17:12:17,150.0,150 - RODRIGO BUENO,454576,MEMBER,ICONIC,CODE
11198090,NORMAL,309,144,2021-06-01 16:53:43,144 - PUEYRREDÓN,2021-06-01 16:58:52,171.0,171 - Pasteur,744618,MEMBER,ICONIC,CODE
11198089,NORMAL,1186,206,2021-06-01 16:44:05,159 - Fitz Roy & Gorriti,2021-06-01 17:03:51,181.0,181 - BILLINGHURST Y MANSILLA,10647,MEMBER,ICONIC,CODE
11198088,NORMAL,597,210,2021-06-01 17:04:40,335 - General Urquiza,2021-06-01 17:14:37,5.0,005 - Plaza Italia,770896,MEMBER,ICONIC,CODE
11198087,NORMAL,1310,30,2021-06-01 16:29:22,030 - Peña,2021-06-01 16:51:12,156.0,156 - Plaza Alemania,709201,MEMBER,ICONIC,CODE
11198085,NORMAL,1259,378,2021-06-01 17:05:54,215 - HOSPITAL ALVAREZ,2021-06-01 17:26:53,254.0,276 - PRIMERA JUNTA,672551,MEMBER,ICONIC,CODE
11198084,NORMAL,1317,432,2021-06-01 16:37:15,187 - Jose Maria Moreno,2021-06-01 16:59:12,93.0,093 - CARLOS CALVO,12082,MEMBER,ICONIC,CODE
11198083,NORMAL,350,323,2021-06-01 16:43:45,240 - ECHEVERRIA,2021-06-01 16:49:35,289.0,255 - BARRANCAS DE BELGRANO,313651,MEMBER,ICONIC,CODE
11198082,NORMAL,835,432,2021-06-01 17:04:12,187 - Jose Maria Moreno,2021-06-01 17:18:07,167.0,275 - PLAZA 24 DE SEPTIEMBRE,692405,MEMBER,ICONIC,CODE
11198081,NORMAL,444,84,2021-06-01 16:35:29,084 - Lavalle,2021-06-01 16:42:53,38.0,038 - Plaza Libertad,12209,MEMBER,ICONIC,CODE
11198080,NORMAL,956,182,2021-06-01 16:43:35,182 - RAVIGNANI Y GUATEMALA,2021-06-01 16:59:31,329.0,100 - Plaza Gurruchaga,754404,MEMBER,ICONIC,CODE
11198079,NORMAL,1291,104,2021-06-01 17:05:51,104 - Federico Lacroze,2021-06-01 17:27:22,254.0,276 - PRIMERA JUNTA,180490,MEMBER,ICONIC,CODE
11198078,NORMAL,324,121,2021-06-01 16:43:33,121 - YATAY,2021-06-01 16:48:57,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,48621,MEMBER,ICONIC,CODE
11198077,NORMAL,1631,7,2021-06-01 17:04:51,007 - OBELISCO,2021-06-01 17:32:02,9.0,009 - Parque Las Heras,664823,MEMBER,ICONIC,CODE
11198076,NORMAL,1663,425,2021-06-01 16:46:44,394 - Av. La Plata,2021-06-01 17:14:27,162.0,162 - LARREA Y BARTOLOMÉ MITRE,13242,MEMBER,ICONIC,CODE
11198075,NORMAL,180,99,2021-06-01 16:43:09,099 - Malabia,2021-06-01 16:46:09,329.0,100 - Plaza Gurruchaga,494281,MEMBER,ICONIC,CODE
11198074,NORMAL,660,213,2021-06-01 17:05:09,136 - Acevedo,2021-06-01 17:16:09,273.0,223 - GAINZA,62611,MEMBER,ICONIC,CODE
11198073,NORMAL,942,131,2021-06-01 16:32:40,131- HOSPITAL DE CLÍNICAS,2021-06-01 16:48:22,205.0,125 - F.J.Santamaria de Oro,2167,MEMBER,ICONIC,CODE
11198072,NORMAL,336,194,2021-06-01 16:31:53,194 - PERÓN Y ACUÑA DE FIGUEROA,2021-06-01 16:37:29,54.0,054 - Acuña de Figueroa,712063,MEMBER,ICONIC,CODE
11198071,NORMAL,477,12,2021-06-01 16:27:31,012 - Plaza Vicente Lopez,2021-06-01 16:35:28,33.0,033 - Facultad de Medicina,677696,MEMBER,ICONIC,CODE
11198070,NORMAL,426,137,2021-06-01 17:01:24,137 - AZOPARDO Y CHILE,2021-06-01 17:08:30,291.0,244 - UADE,115593,MEMBER,ICONIC,CODE
11198069,NORMAL,865,156,2021-06-01 17:02:10,156 - Plaza Alemania,2021-06-01 17:16:35,65.0,065 - Julián Álvarez,4787,MEMBER,ICONIC,CODE
11198068,NORMAL,2642,153,2021-06-01 16:43:03,153 - JUAN MANUEL DE BLANES,2021-06-01 17:27:05,153.0,153 - JUAN MANUEL DE BLANES,659448,MEMBER,ICONIC,CODE
11198066,NORMAL,607,17,2021-06-01 16:42:44,017 - Plaza Almagro,2021-06-01 16:52:51,85.0,085 - AGUERO,769755,MEMBER,ICONIC,CODE
11198065,NORMAL,576,144,2021-06-01 16:30:26,144 - PUEYRREDÓN,2021-06-01 16:40:02,17.0,017 - Plaza Almagro,10162,MEMBER,ICONIC,CODE
11198064,NORMAL,948,121,2021-06-01 16:27:20,121 - YATAY,2021-06-01 16:43:08,50.0,050 - Hospital Rivadavia,445933,MEMBER,ICONIC,CODE
11198063,NORMAL,419,117,2021-06-01 17:02:08,117 - HUMBERTO 1°,2021-06-01 17:09:07,117.0,117 - HUMBERTO 1°,389002,MEMBER,ICONIC,CODE
11198062,NORMAL,1248,222,2021-06-01 16:44:57,160 - Godoy Cruz y Libertador,2021-06-01 17:05:45,294.0,363 - Udaondo,302594,MEMBER,ICONIC,CODE
11198061,NORMAL,9236,432,2021-06-01 16:27:19,187 - Jose Maria Moreno,2021-06-01 19:01:15,432.0,187 - Jose Maria Moreno,542726,MEMBER,ICONIC,CODE
11198060,NORMAL,2061,95,2021-06-01 16:30:17,095 - ESMERALDA,2021-06-01 17:04:38,199.0,199 - ESTADOS UNIDOS Y BOEDO,771285,MEMBER,ICONIC,CODE
11198058,NORMAL,1120,255,2021-06-01 16:41:53,374 - Puan,2021-06-01 17:00:33,382.0,204 - Biarritz,642382,MEMBER,ICONIC,CODE
11198057,NORMAL,2310,179,2021-06-01 17:01:08,179 - CASA SAN,2021-06-01 17:39:38,242.0,103 - MALBA,751031,MEMBER,ICONIC,CODE
11198056,NORMAL,832,229,2021-06-01 17:00:14,243 - PLAZOLETA CELEDONIO FLORES,2021-06-01 17:14:06,323.0,240 - ECHEVERRIA,211368,MEMBER,ICONIC,CODE
11198055,NORMAL,594,273,2021-06-01 17:00:47,223 - GAINZA,2021-06-01 17:10:41,87.0,087 - Guayaquil,42585,MEMBER,ICONIC,CODE
11198054,NORMAL,345,158,2021-06-01 17:00:12,158 - VILLARROEL,2021-06-01 17:05:57,213.0,136 - Acevedo,565107,MEMBER,ICONIC,CODE
11198053,NORMAL,386,121,2021-06-01 16:29:20,121 - YATAY,2021-06-01 16:35:46,29.0,029 - Parque Centenario,759264,MEMBER,ICONIC,CODE
11198051,FORCED_CLOSED,2,64,2021-06-01 16:27:50,064 - RIOBAMBA,2021-06-01 16:27:52,75.0,075 - Plaza Primero de Mayo,772182,MEMBER,ICONIC,CODE
11198049,NORMAL,1409,30,2021-06-01 16:28:01,030 - Peña,2021-06-01 16:51:30,156.0,156 - Plaza Alemania,713812,MEMBER,ICONIC,CODE
11198048,NORMAL,1634,161,2021-06-01 16:27:15,161 - Humahuaca,2021-06-01 16:54:29,92.0,092 - Salcedo,118709,MEMBER,ICONIC,CODE
11198047,NORMAL,1963,318,2021-06-01 16:58:35,285 - ESPINOSA,2021-06-01 17:31:18,74.0,074 - INSTITUTO  LELOIR,749594,MEMBER,ICONIC,CODE
11198046,NORMAL,591,359,2021-06-01 16:41:32,250 - Fleni,2021-06-01 16:51:23,258.0,336 - La Pampa,770532,MEMBER,ICONIC,CODE
11198045,NORMAL,1136,130,2021-06-01 17:00:39,130 - RETIRO II,2021-06-01 17:19:35,30.0,030 - Peña,89563,MEMBER,ICONIC,CODE
11198044,NORMAL,690,25,2021-06-01 16:44:18,025 - Plaza Guemes,2021-06-01 16:55:48,116.0,116 - HOSPITAL ALEMÁN,706370,MEMBER,ICONIC,CODE
11198043,NORMAL,1226,30,2021-06-01 16:23:44,030 - Peña,2021-06-01 16:44:10,101.0,101 - Fitz Roy,668349,MEMBER,ICONIC,CODE
11198042,NORMAL,630,74,2021-06-01 16:40:35,074 - INSTITUTO  LELOIR,2021-06-01 16:51:05,273.0,223 - GAINZA,309651,MEMBER,ICONIC,CODE
11198041,NORMAL,1513,432,2021-06-01 16:40:03,187 - Jose Maria Moreno,2021-06-01 17:05:16,158.0,158 - VILLARROEL,744243,MEMBER,ICONIC,CODE
11198040,NORMAL,1666,364,2021-06-01 16:59:55,381 - Matienzo Y Arce,2021-06-01 17:27:41,66.0,066 - Billinghurst,85919,MEMBER,ICONIC,CODE
11198039,NORMAL,2229,227,2021-06-01 16:59:58,188 - Aranguren,2021-06-01 17:37:07,227.0,188 - Aranguren,10220,MEMBER,ICONIC,CODE
11198038,NORMAL,493,64,2021-06-01 16:59:06,064 - RIOBAMBA,2021-06-01 17:07:19,30.0,030 - Peña,54586,MEMBER,ICONIC,CODE
11198037,NORMAL,1326,277,2021-06-01 16:25:32,292 - PLAZA BOLIVIA,2021-06-01 16:47:38,416.0,257 - Plaza Francisco Ramirez,652299,MEMBER,ICONIC,CODE
11198036,NORMAL,1261,194,2021-06-01 16:23:56,194 - PERÓN Y ACUÑA DE FIGUEROA,2021-06-01 16:44:57,86.0,086 - SAAVEDRA,132054,MEMBER,ICONIC,CODE
11198035,NORMAL,1784,132,2021-06-01 16:43:56,132 - CORRIENTES,2021-06-01 17:13:40,424.0,387 - Luna,186257,MEMBER,ICONIC,CODE
11198034,NORMAL,1886,322,2021-06-01 16:59:09,289 - MONTAÑESES,2021-06-01 17:30:35,322.0,289 - MONTAÑESES,771662,MEMBER,ICONIC,CODE
11198033,NORMAL,1151,25,2021-06-01 16:34:04,025 - Plaza Guemes,2021-06-01 16:53:15,205.0,125 - F.J.Santamaria de Oro,738281,MEMBER,ICONIC,CODE
11198031,NORMAL,1609,258,2021-06-01 16:43:52,336 - La Pampa,2021-06-01 17:10:41,275.0,256 - PLAZA NORUEGA,689158,MEMBER,ICONIC,CODE
11198030,NORMAL,1029,258,2021-06-01 16:24:56,336 - La Pampa,2021-06-01 16:42:05,268.0,399 - GARCIA DEL RIO,752670,MEMBER,ICONIC,CODE
11198029,NORMAL,710,104,2021-06-01 16:42:42,104 - Federico Lacroze,2021-06-01 16:54:32,212.0,129 - Velasco,665787,MEMBER,ICONIC,CODE
11198028,NORMAL,1324,45,2021-06-01 16:24:30,045 - Uruguay,2021-06-01 16:46:34,175.0,147 - Constitución,7437,MEMBER,ICONIC,CODE
11198027,NORMAL,905,433,2021-06-01 16:21:13,273 - Plazoleta Colombia,2021-06-01 16:36:18,117.0,117 - HUMBERTO 1°,702795,MEMBER,ICONIC,CODE
11198026,NORMAL,950,8,2021-06-01 16:57:59,008 - Congreso,2021-06-01 17:13:49,17.0,017 - Plaza Almagro,769924,MEMBER,ICONIC,CODE
11198025,NORMAL,1092,85,2021-06-01 16:58:20,085 - AGUERO,2021-06-01 17:16:32,17.0,017 - Plaza Almagro,103791,MEMBER,ICONIC,CODE
11198024,NORMAL,2156,435,2021-06-01 16:43:38,227 -Club Ciudad de Buenos Aires,2021-06-01 17:19:34,205.0,125 - F.J.Santamaria de Oro,379266,MEMBER,ICONIC,CODE
11198023,NORMAL,653,205,2021-06-01 16:57:24,125 - F.J.Santamaria de Oro,2021-06-01 17:08:17,65.0,065 - Julián Álvarez,67769,MEMBER,ICONIC,CODE
11198022,NORMAL,431,117,2021-06-01 16:24:06,117 - HUMBERTO 1°,2021-06-01 16:31:17,59.0,018 - Independencia,582163,MEMBER,ICONIC,CODE
11198021,NORMAL,1942,121,2021-06-01 16:57:52,121 - YATAY,2021-06-01 17:30:14,121.0,121 - YATAY,224323,MEMBER,ICONIC,CODE
11198020,NORMAL,953,101,2021-06-01 16:56:10,101 - Fitz Roy,2021-06-01 17:12:03,99.0,099 - Malabia,747988,MEMBER,ICONIC,CODE
11198019,NORMAL,1203,187,2021-06-01 16:24:02,261 - QUINTEROS LIDORO,2021-06-01 16:44:05,364.0,381 - Matienzo Y Arce,46409,MEMBER,ICONIC,CODE
11198018,NORMAL,1959,200,2021-06-01 16:42:44,200 - AUSTRIA Y FRENCH,2021-06-01 17:15:23,200.0,200 - AUSTRIA Y FRENCH,724438,MEMBER,ICONIC,CODE
11198017,NORMAL,1047,96,2021-06-01 16:55:50,096 - Carlos Gardel,2021-06-01 17:13:17,146.0,146 - Hospital Francés,433733,MEMBER,ICONIC,CODE
11198016,NORMAL,517,304,2021-06-01 16:57:11,395 - Agronomia II,2021-06-01 17:05:48,370.0,305 - Plaza Martin Rodriguez,769956,MEMBER,ICONIC,CODE
11198015,NORMAL,1231,268,2021-06-01 16:22:13,399 - GARCIA DEL RIO,2021-06-01 16:42:44,269.0,260 - SAN MIGUEL DE GARICOITS,594947,MEMBER,ICONIC,CODE
11198014,NORMAL,1099,281,2021-06-01 16:21:34,350 - Plaza Irlanda,2021-06-01 16:39:53,29.0,029 - Parque Centenario,671270,MEMBER,ICONIC,CODE
11198013,NORMAL,1020,91,2021-06-01 16:18:47,091 - Pasco,2021-06-01 16:35:47,433.0,273 - Plazoleta Colombia,54397,MEMBER,ICONIC,CODE
11198012,NORMAL,1488,230,2021-06-01 16:14:34,259 - PLAZA CASTELLI,2021-06-01 16:39:22,121.0,121 - YATAY,296812,MEMBER,ICONIC,CODE
11198011,NORMAL,607,76,2021-06-01 16:53:20,076 - Ayacucho,2021-06-01 17:03:27,144.0,144 - PUEYRREDÓN,711186,MEMBER,ICONIC,CODE
11198010,NORMAL,566,223,2021-06-01 16:55:49,178 - José Marmol,2021-06-01 17:05:15,223.0,178 - José Marmol,136468,MEMBER,ICONIC,CODE
11198009,NORMAL,726,25,2021-06-01 16:54:29,025 - Plaza Guemes,2021-06-01 17:06:35,121.0,121 - YATAY,17617,MEMBER,ICONIC,CODE
11198008,NORMAL,1354,14,2021-06-01 16:54:03,014 - Pacifico,2021-06-01 17:16:37,156.0,156 - Plaza Alemania,288536,MEMBER,ICONIC,CODE
11198007,NORMAL,1357,87,2021-06-01 16:52:06,087 - Guayaquil,2021-06-01 17:14:43,288.0,333 - MIRO,768053,MEMBER,ICONIC,CODE
11198006,NORMAL,1180,174,2021-06-01 16:35:35,174 - MINISTERIO DE EDUCACION,2021-06-01 16:55:15,25.0,025 - Plaza Guemes,702973,MEMBER,ICONIC,CODE
11198005,NORMAL,913,215,2021-06-01 16:33:11,113 - Guatemala,2021-06-01 16:48:24,213.0,136 - Acevedo,751434,MEMBER,ICONIC,CODE
11198004,NORMAL,1790,41,2021-06-01 16:33:09,041 - Urquiza y Rondeau,2021-06-01 17:02:59,41.0,041 - Urquiza y Rondeau,28423,MEMBER,ICONIC,CODE
11198003,NORMAL,1289,33,2021-06-01 16:18:23,033 - Facultad de Medicina,2021-06-01 16:39:52,56.0,056 - Plaza Palermo Viejo,676624,MEMBER,ICONIC,CODE
11198002,NORMAL,1822,80,2021-06-01 16:35:15,080 - DOBLAS,2021-06-01 17:05:37,23.0,023 - Suipacha,27298,MEMBER,ICONIC,CODE
11198000,NORMAL,1179,426,2021-06-01 16:17:58,396 - PLAZA ALBERTI,2021-06-01 16:37:37,269.0,260 - SAN MIGUEL DE GARICOITS,711496,MEMBER,ICONIC,CODE
11197999,NORMAL,1356,289,2021-06-01 16:11:06,255 - BARRANCAS DE BELGRANO,2021-06-01 16:33:42,5.0,005 - Plaza Italia,771250,MEMBER,ICONIC,CODE
11197998,NORMAL,1266,30,2021-06-01 16:32:38,030 - Peña,2021-06-01 16:53:44,214.0,142 - Armenia y Gorriti,38669,MEMBER,ICONIC,CODE
11197997,NORMAL,796,35,2021-06-01 16:34:37,035 - INGENIERO BUTTY,2021-06-01 16:47:53,7.0,007 - OBELISCO,723549,MEMBER,ICONIC,CODE
11197996,NORMAL,1464,386,2021-06-01 16:17:46,277 - Coghlan,2021-06-01 16:42:10,336.0,207 - PLAZA ARENALES,337512,MEMBER,ICONIC,CODE
11197995,NORMAL,1414,149,2021-06-01 16:52:10,149 - LIMA,2021-06-01 17:15:44,92.0,092 - Salcedo,737094,MEMBER,ICONIC,CODE
11197994,NORMAL,1633,183,2021-06-01 16:49:23,183 - VIRREY CEVALLOS,2021-06-01 17:16:36,183.0,183 - VIRREY CEVALLOS,180364,MEMBER,ICONIC,CODE
11197993,NORMAL,586,63,2021-06-01 16:09:38,063 - Reconquista,2021-06-01 16:19:24,111.0,111 - MACACHA GUEMES,595894,MEMBER,ICONIC,CODE
11197992,NORMAL,1791,254,2021-06-01 16:17:24,276 - PRIMERA JUNTA,2021-06-01 16:47:15,76.0,076 - Ayacucho,31695,MEMBER,ICONIC,CODE
11197991,NORMAL,693,407,2021-06-01 16:16:59,330 - Parque Avellaneda,2021-06-01 16:28:32,363.0,354 - José Martí,769037,MEMBER,ICONIC,CODE
11197990,NORMAL,1404,156,2021-06-01 16:51:50,156 - Plaza Alemania,2021-06-01 17:15:14,75.0,075 - Plaza Primero de Mayo,731189,MEMBER,ICONIC,CODE
11197989,NORMAL,1940,48,2021-06-01 16:15:17,034 - Colonia Express,2021-06-01 16:47:37,48.0,034 - Colonia Express,36955,MEMBER,ICONIC,CODE
11197988,NORMAL,3199,363,2021-06-01 16:32:30,354 - José Martí,2021-06-01 17:25:49,372.0,322 - MARTÍ Y DIRECTORIO,761535,MEMBER,ICONIC,CODE
11197987,NORMAL,662,75,2021-06-01 16:46:14,075 - Plaza Primero de Mayo,2021-06-01 16:57:16,71.0,071 - CERRITO,6154,MEMBER,ICONIC,CODE
11197986,NORMAL,321,38,2021-06-01 16:45:20,038 - Plaza Libertad,2021-06-01 16:50:41,23.0,023 - Suipacha,332795,MEMBER,ICONIC,CODE
11197985,NORMAL,1224,104,2021-06-01 16:49:08,104 - Federico Lacroze,2021-06-01 17:09:32,96.0,096 - Carlos Gardel,563191,MEMBER,ICONIC,CODE
11197984,NORMAL,1416,64,2021-06-01 16:30:21,064 - RIOBAMBA,2021-06-01 16:53:57,83.0,083 - Paraná,772182,MEMBER,ICONIC,CODE
11197983,NORMAL,2335,161,2021-06-01 16:08:27,161 - Humahuaca,2021-06-01 16:47:22,432.0,187 - Jose Maria Moreno,487707,MEMBER,ICONIC,CODE
11197982,NORMAL,807,329,2021-06-01 16:33:07,100 - Plaza Gurruchaga,2021-06-01 16:46:34,5.0,005 - Plaza Italia,765537,MEMBER,ICONIC,CODE
11197981,NORMAL,1093,222,2021-06-01 16:07:35,160 - Godoy Cruz y Libertador,2021-06-01 16:25:48,64.0,064 - RIOBAMBA,281452,MEMBER,ICONIC,CODE
11197980,NORMAL,1524,41,2021-06-01 16:30:01,041 - Urquiza y Rondeau,2021-06-01 16:55:25,280.0,222 - SIMON BOLIVAR,428036,MEMBER,ICONIC,CODE
11197979,NORMAL,654,289,2021-06-01 16:45:06,255 - BARRANCAS DE BELGRANO,2021-06-01 16:56:00,323.0,240 - ECHEVERRIA,605430,MEMBER,ICONIC,CODE
11197978,NORMAL,431,255,2021-06-01 16:32:32,374 - Puan,2021-06-01 16:39:43,449.0,352 - San Jose de Flores,720060,MEMBER,ICONIC,CODE
11197977,NORMAL,710,214,2021-06-01 16:12:25,142 - Armenia y Gorriti,2021-06-01 16:24:15,101.0,101 - Fitz Roy,13650,MEMBER,ICONIC,CODE
11197976,NORMAL,1268,229,2021-06-01 16:31:46,243 - PLAZOLETA CELEDONIO FLORES,2021-06-01 16:52:54,5.0,005 - Plaza Italia,139167,MEMBER,ICONIC,CODE
11197975,NORMAL,886,156,2021-06-01 16:30:07,156 - Plaza Alemania,2021-06-01 16:44:53,156.0,156 - Plaza Alemania,734736,MEMBER,ICONIC,CODE
11197974,NORMAL,2848,323,2021-06-01 16:06:33,240 - ECHEVERRIA,2021-06-01 16:54:01,171.0,171 - Pasteur,648114,MEMBER,ICONIC,CODE
11197973,NORMAL,729,124,2021-06-01 16:28:54,124 - UGARTECHE,2021-06-01 16:41:03,216.0,059 - Coronel Diaz,204075,MEMBER,ICONIC,CODE
11197972,NORMAL,472,358,2021-06-01 16:43:50,249 - Balbín,2021-06-01 16:51:42,359.0,250 - Fleni,693868,MEMBER,ICONIC,CODE
11197970,NORMAL,1174,441,2021-06-01 16:05:26,016 - Legislatura,2021-06-01 16:25:00,93.0,093 - CARLOS CALVO,726647,MEMBER,ICONIC,CODE
11197968,NORMAL,1078,64,2021-06-01 16:27:21,064 - RIOBAMBA,2021-06-01 16:45:19,183.0,183 - VIRREY CEVALLOS,750632,MEMBER,ICONIC,CODE
11197967,NORMAL,1543,75,2021-06-01 16:44:55,075 - Plaza Primero de Mayo,2021-06-01 17:10:38,162.0,162 - LARREA Y BARTOLOMÉ MITRE,399641,MEMBER,ICONIC,CODE
11197966,NORMAL,832,124,2021-06-01 16:26:58,124 - UGARTECHE,2021-06-01 16:40:50,216.0,059 - Coronel Diaz,747892,MEMBER,ICONIC,CODE
11197965,NORMAL,671,6,2021-06-01 16:24:52,006 - Parque Lezama,2021-06-01 16:36:03,48.0,034 - Colonia Express,721304,MEMBER,ICONIC,CODE
11197964,NORMAL,369,69,2021-06-01 16:24:41,069 - Ecuador,2021-06-01 16:30:50,85.0,085 - AGUERO,675236,MEMBER,ICONIC,CODE
11197963,NORMAL,507,213,2021-06-01 16:43:50,136 - Acevedo,2021-06-01 16:52:17,74.0,074 - INSTITUTO  LELOIR,737879,MEMBER,ICONIC,CODE
